"Force",,,,,,,,,"Voltage",,,,,,,,,"Acceleration1",,,,,,,,,"Acceleration2",,,,,,,,,"Acceleration3",,,,,,,,,"Fs",
-0.031127,47.054,-7.1172,6.9423,-28.1018,15.3784,-53.0413,122.2019,13.7757,-6.958e-06,-0.092961,0.0087737,-0.023955,0.06839,-0.021824,0.10941,-0.24401,-0.028758,-0.0019521,-0.68369,-0.27169,1.225,-1.5182,1.6914,0.37647,0.7609,0.18558,-0.0011612,1.9875,-0.58551,-1.3952,1.5964,0.073394,-1.2542,2.2741,-0.38732,-0.0010415,1.2363,-0.299,-0.65655,-0.082708,0.72007,-0.59143,2.1146,-0.1917,400,
-17.3864,7.3102,-6.2408,19.6592,-56.0011,26.6993,-73.8112,97.5572,11.5631,0.034637,-0.013711,0.0075509,-0.050768,0.12394,-0.045723,0.14901,-0.19391,-0.027329,0.11302,-1.1642,-0.51322,0.96607,-1.9331,1.5664,0.31946,0.35349,0.54289,-0.47667,0.98861,-0.53312,-1.3277,1.1984,0.54927,-1.6955,2.1712,-1.3679,-0.44986,0.51463,0.19374,-0.083207,0.14372,0.74275,-1.1288,1.8688,-0.21682,,
-0.036899,-49.9343,-10.5868,40.3847,-69.1802,30.5939,-20.7707,34.3773,20.3929,-2.8076e-06,0.094959,0.018517,-0.087002,0.14828,-0.053368,0.037907,-0.067156,-0.044292,0.001223,-0.48181,-0.84095,-0.21272,-0.73797,0.43531,0.83709,-0.047957,0.62669,-0.0019154,-1.0804,-0.21828,-0.17771,0.044029,1.2691,-1.1332,1.6425,-1.6762,-0.0024062,-0.95229,0.13312,0.73197,0.56656,0.91169,-0.79668,1.0435,-0.3138,,
9.4966,-64.1129,-25.7093,37.5812,-62.089,29.5861,32.0373,-9.6721,23.3982,-0.018902,0.11693,0.050322,-0.074724,0.13082,-0.049957,-0.068884,0.019329,-0.047637,-0.080622,0.86438,-0.90459,-1.5522,0.70917,-0.42463,0.53044,0.12888,0.11455,0.25755,-2.1805,0.44456,0.68533,-0.52719,1.7087,-0.23616,1.366,-1.3382,0.28137,-1.6938,-0.066562,0.46705,0.99033,1.1771,-0.26226,0.97531,-0.76672,,
0.039974,-29.953,-42.7693,-2.1026,-37.411,23.045,45.6618,-14.3238,10.7481,6.1035e-07,0.047821,0.082355,0.0092435,0.079565,-0.035838,-0.092055,0.025841,-0.020002,0.0016934,0.99402,-0.36987,-2.3285,1.0638,-0.47096,-0.58018,0.66175,-0.72959,-0.0023463,-1.3307,0.78555,0.42292,0.16015,1.5915,0.54436,1.5319,-0.68807,-0.0015083,-1.1951,-0.14691,-0.73716,1.2789,1.2395,0.16231,1.6329,-1.3518,,
-6.3778,4.9641,-44.9631,-61.7961,-6.7628,7.1974,38.2731,-5.0202,-12.9266,0.012784,-0.018238,0.082663,0.13028,0.019568,-0.0042609,-0.073532,0.0055921,0.028291,0.068154,-0.65666,0.5889,-2.2713,0.33021,-0.29462,-1.1631,0.94338,-1.1801,-0.17802,0.32075,0.3026,-0.61175,1.393,1.0098,1.0397,1.7257,-0.12034,-0.21468,-0.40226,-0.018572,-1.7033,1.1697,0.9013,0.48733,1.8287,-1.5223,,
0.052706,12.066,-28.4044,-110.1241,14.9647,-13.4649,28.2378,-2.0563,-34.9503,-1.2207e-06,-0.029959,0.047717,0.22476,-0.020947,0.036098,-0.054169,3.894e-05,0.071395,-0.00047039,-2.1219,1.1954,-1.351,-0.50427,-0.36238,-0.61134,0.78246,-0.81111,-0.0019752,1.1815,-0.51539,-1.5655,2.0905,0.28762,0.99043,1.6717,0.093506,-0.00041899,-0.0263,0.32753,-1.8521,0.61246,0.23431,0.62015,1.2179,-1.0068,,
4.861,6.6435,-6.4858,-121.4847,21.2514,-25.9138,9.6334,0.53318,-42.9684,-0.009603,-0.019765,0.0046196,0.24183,-0.032632,0.059122,-0.019534,-0.0042035,0.084216,-0.059187,-1.5093,1.0205,0.06114,-0.47925,-0.35342,0.12801,0.53013,0.067523,0.13065,0.95966,-0.80319,-1.8976,1.9345,-0.24226,0.31686,1.5161,-0.023303,0.17433,0.33689,0.64305,-1.4863,0.18624,-0.49677,0.42896,0.67112,-0.096666,,
-0.026272,3.7768,9.2376,-87.5657,21.0187,-21.358,-16.8902,8.0443,-29.144,-3.7842e-06,-0.015072,-0.026729,0.16863,-0.035346,0.047161,0.03287,-0.019374,0.052275,0.00067031,0.36067,0.60086,1.0667,0.70656,0.0086435,0.040701,0.57015,0.7553,-0.0013767,0.28781,-0.45323,-1.5232,1.299,-0.40021,-0.44879,1.3156,-0.13173,-0.00063446,0.87495,0.53141,-0.82802,0.56331,-0.90901,0.0070988,0.70082,0.65791,,
-3.9201,-3.1099,19.2866,-21.2038,31.1494,-3.3068,-31.3784,11.3457,4.5483,0.0076625,-0.0024162,-0.047636,0.034839,-0.061088,0.0087285,0.06181,-0.027179,-0.017302,0.054423,1.4041,0.50647,1.1018,2.3949,0.31916,-0.51413,0.90704,0.74246,-0.10747,-0.47305,-0.10321,-0.59176,0.64596,-0.21745,-0.64952,0.84041,0.103,-0.15024,0.74654,-0.032756,0.2148,1.5209,-0.69732,-0.42585,0.81437,0.92224,,
-0.029509,-10.3954,23.6668,48.9328,59.992,16.6503,-21.9085,6.6463,41.9238,-9.7656e-07,0.0085062,-0.055627,-0.10245,-0.12281,-0.031193,0.040347,-0.019049,-0.090116,0.0014347,1.3426,0.43911,0.73416,3.2601,0.19385,-0.48746,1.2354,0.035832,-0.0015323,-1.2671,-0.18022,0.65766,0.36777,0.096929,-0.35146,0.12517,0.61304,-0.00089783,-0.3924,-0.61906,1.3707,2.1028,-0.022374,-0.73555,0.61779,0.71801,,
3.2342,3.9395,18.1149,93.5795,98.3667,27.9162,0.6189,4.3309,61.2028,-0.0063712,-0.024437,-0.043936,-0.18769,-0.19988,-0.052308,-0.008041,-0.015433,-0.12467,-0.047104,1.3954,0.14874,0.7895,2.5558,0.002359,0.24171,1.2933,-0.80237,0.087419,-1.7387,-0.48569,1.8932,0.78337,0.27427,-0.17297,-0.28517,0.96246,0.13083,-1.2548,-0.88009,1.953,1.8989,0.47351,-0.82767,0.43804,0.23593,,
