"Force",,,,,,,,,"Voltage",,,,,,,,,"Acceleration1",,,,,,,,,"Acceleration2",,,,,,,,,"Acceleration3",,,,,,,,,"Fs",
0.04073,-12.4192,-3.2854,10.0183,-17.4013,7.3268,-6.2532,8.6266,4.6902,1.3062e-05,0.023738,0.0046256,-0.021752,0.037071,-0.013344,0.0094771,-0.016786,-0.011078,-0.0039395,-0.19666,-0.4732,0.13069,-0.14888,0.047863,-0.39364,0.29004,0.098218,-0.003723,0.12379,-0.026205,0.15984,0.15081,0.1655,-0.47033,0.50042,-0.43011,-0.0069312,0.094367,-0.16695,0.3063,0.20496,0.16407,-0.57533,0.35973,-0.36858,400,
-0.051693,-12.9681,-7.8782,10.1174,-17.8482,10.8265,-2.633,3.4963,4.2977,8.2408e-05,0.023974,0.014265,-0.021071,0.037541,-0.019533,0.0015463,-0.006546,-0.0094971,0.057259,0.04893,-0.48792,-0.054306,-0.24963,-0.10098,-0.35026,0.17118,-0.17514,-0.056681,0.066875,-0.02093,0.32471,0.15925,0.20688,-0.54681,0.55894,-0.27598,-0.030279,0.073161,-0.16964,0.34771,0.15101,0.13205,-0.61641,0.34807,-0.40685,,
-0.042024,-7.3749,-11.3244,-0.3752,-9.3822,5.4139,10.124,-3.4852,2.5505,1.0376e-05,0.011954,0.02058,0.0023101,0.019896,-0.0089611,-0.023012,0.0064613,-0.0049987,-0.006809,0.17507,-0.10765,-0.44228,-0.17183,-0.36196,-0.11511,0.054025,-0.33187,-0.0034477,-0.071132,-0.11572,0.3476,0.18488,-0.025367,-0.24791,0.3292,-0.048255,-0.0068115,-0.021356,-0.11937,0.12506,0.11784,-0.20467,-0.25304,0.13823,-0.25968,,
-0.20792,-0.64232,-11.363,-15.6071,-0.52621,-0.81527,13.9505,-4.6426,-2.5541,0.00032808,-0.0014049,0.019642,0.033999,0.0019942,0.0031571,-0.029639,0.008227,0.0056249,-0.043328,0.12982,0.24024,-0.59082,-0.080156,-0.45809,-0.0044936,-0.0090877,-0.3306,0.024477,-0.1099,-0.21513,0.17163,0.16274,-0.23623,-0.09643,0.2745,0.052461,0.0063237,-0.078204,-0.10092,-0.1407,0.054003,-0.42203,-0.040171,0.083187,-0.10092,,
-0.035874,2.5949,-7.6265,-27.2018,3.2561,-3.7548,5.9177,-0.40028,-8.8132,1.001e-05,-0.0074879,0.011921,0.056183,-0.0052386,0.0090204,-0.013538,1.2207e-05,0.017844,-0.0060798,0.099923,0.20916,-0.34981,-0.009302,-0.38355,-0.061433,-0.018251,-0.21275,-0.0041779,-0.06869,-0.22108,-0.10495,0.068331,-0.27898,-0.2364,0.46376,0.016963,-0.0077812,-0.091363,-0.10513,-0.28191,-0.042042,-0.35565,-0.14043,0.27333,-0.012246,,
0.17199,2.4239,-2.3467,-29.7091,3.6838,-5.2987,-2.6052,2.6915,-11.2601,-0.00033262,-0.0071936,0.0018742,0.059427,-0.00609,0.011759,0.0031627,-0.0059225,0.022081,0.021141,0.19268,-0.070593,0.01619,0.13254,-0.29591,-0.12226,0.020678,-0.060044,-0.023102,-0.088222,-0.14026,-0.29882,-0.052343,-0.23135,-0.38181,0.59037,-0.00035767,-0.017472,-0.084216,-0.10889,-0.27911,-0.11432,-0.21829,-0.26307,0.47753,0.056693,,
0.041485,0.6015,2.0861,-21.5235,4.6524,-5.8144,-5.1089,1.9591,-7.0499,1.3916e-05,-0.0037689,-0.006686,0.042154,-0.0088389,0.011787,0.0082192,-0.0048368,0.013062,-0.0027988,0.26797,-0.22343,0.21185,0.34647,-0.22214,-0.13794,0.11721,0.058035,-0.0041779,-0.20628,-0.065134,-0.25346,-0.12637,-0.16831,-0.36555,0.5159,0.088346,-0.0070749,-0.067241,-0.13659,-0.14556,-0.10566,-0.17207,-0.25436,0.51806,0.14055,,
-0.098983,-1.9785,4.9675,-5.1828,8.1,-2.6052,-5.6025,0.73189,1.9886,0.00033101,0.0011483,-0.012477,0.0095063,-0.016885,0.0045262,0.0091968,-0.0029975,-0.0051342,-0.021899,0.20192,-0.12189,0.22929,0.48694,-0.09286,-0.15791,0.25116,0.10264,0.010064,-0.32998,-0.061358,0.053564,-0.10542,-0.077712,-0.3398,0.39656,0.21977,0.00091408,-0.08789,-0.17224,0.10889,-0.0092777,-0.12302,-0.29775,0.45553,0.19949,,
0.039705,-2.8517,5.8279,12.5788,14.6287,3.5885,-6.4074,1.4377,11.0012,1.1353e-05,0.0021285,-0.013912,-0.025612,-0.030706,-0.0078015,0.010084,-0.0047623,-0.022531,-0.0028341,0.10647,0.047063,0.24221,0.44572,0.054472,-0.11761,0.35193,0.075533,-0.0035793,-0.38381,-0.11199,0.47376,0.011564,0.0078051,-0.4214,0.31669,0.30192,-0.0071227,-0.18124,-0.14742,0.4206,0.12275,-0.0023822,-0.4757,0.38164,0.20049,,
0.13714,1.4769,4.2406,23.9588,23.5297,7.4196,-3.3189,2.4157,15.5186,-0.000273,-0.0075409,-0.010527,-0.047571,-0.048658,-0.014999,0.0031037,-0.0069628,-0.030512,0.011629,0.086653,0.16556,0.3354,0.27702,0.13627,0.058368,0.36514,0.039006,-0.014603,-0.36994,-0.15864,0.78391,0.16953,-0.016635,-0.48317,0.16567,0.30788,-0.013456,-0.26804,-0.060141,0.69537,0.21474,0.051842,-0.55303,0.25816,0.16681,,
